,comment_IDs,user_IDs,shop_IDs,comment_lenghs,VIPcomment_ornot,if_pictures,comment_pictures,comment_taste_scores,comment_surround_scores,comment_serv_scores,comment_words,heart_nums,reply_nums,busi_reply_words,busi_reply_lenghs,,,,,刘心如,李志勋,栗渊钧,丁妮,是否满意,,周星彤,徐睿双,张柃娜,刘睿益,苏子眙
95949,191903702,33474086,18080748,138,0,0,0,3,3,0,吃了一年的烧虾师每次都有年轻的不太跟的上的服务员让你无奈今天这位姑娘从点菜就慢半拍到结帐的时候是用大众点评直接优惠合适还是划朋友的卡中她完全不耐烦啊你有什么不耐烦我就纳闷了作为消费者我比较一下哪个合适用错吗你丧个长脸给谁看呢再不来这家店了讨厌,0,0,您好您所反映的服务问题我们会持续培训提升服务员的意识与服务水平还是希望您与我们一起共同监督提升我们的服务水准,60,,,,,,,0,,0,,,,,,
91999,162832169,2347864,17999157,20,0,0,0,3,3,2,菜够硬比较有特色就是服务员没什么眼色,0,0,感谢您的光临我们会不断加强人员培训努力提高服务质量欢迎下次光临王土地,38,,,,,,,1,,1,,,,,,
174600,283780480,49418854,19432177,30,0,0,0,2,3,2,环境还行服务有待提高服务员干叫不来口味一般性价比不高,0,0,尊敬的顾客您好感谢光临大鸭梨烤鸭店非常抱歉这次让您有了一次不满意的用餐体验我们将会针对您的反馈对员工进行相关的菜品培训及服务考核加强菜品及服务的提升是我们一直努力的方向希望您能给我们一次改进的机会我是店内负责人蒋盼我的手机号码如果您看到我的回复希望您能跟我联系我希望能跟您有一次当面道歉的机会期待您的来电大鸭梨烤鸭店小营东路店餐厅全体员工欢迎您的再次光临并祝您身体健康工作顺利,215,,,,,,,1,,1,,,,,,
552366,201579566,21649764,27481132,185,0,0,0,2,2,2,第二次来这次点的羊蝎子和韩国部队锅还有一些肉串感觉羊蝎子不太满意肉很少量也不大价格部队锅也是一般般吧没有什么惊喜毕竟这两种也不是店里的主力或招牌吧串还是不错的味道还行价格也不贵环境整体还行别碰到太多人的大桌就不会太吵服务员也都还行由于店的位置不是太好小路边上感觉人气一般希望可以长期开下去对了结账用的点评的买的券,1,0,部队锅和羊蝎子都是小店里冬季新推出的美食娜串要火的,26,,,,,,,0,,0,,,,,,
231248,199868364,768794704,2004520,25,0,0,0,3,3,3,锅底太咸不辣把上面漂的一层油去掉一点辣都不辣,0,0,尊敬的顾客您好非常感谢您来本店就餐觉的锅底不辣是吗下次您和服务员说可以加麻加辣的我们以最热情的服务和新鲜的菜品欢迎您的下次光临,67,,,,,,,1,,1,,,,,,
70560,80791043,25305670,17637555,16,0,0,0,3,3,2,性价比超高味道很好团购很成功,0,0,谢谢您对我们德哥烤鸭的支持我们会继续努力的希望您下次再来,32,,,,,,,1,,1,,,,,,
556583,186919591,33213129,2764054,20,0,0,0,3,3,3,很一般喔實在太一般了的確實在太一般,0,0,您好感谢您光临中关村皇冠假日酒店红轩中餐厅很感谢您提出的宝贵意见同时对给您造成的不满我们深表歉意我们一定会更加努力期待您再次光临餐厅并对我们进行检验谢谢,85,,,,,,,1,,1,,,,,,
476141,307640304,170762420,23919667,35,0,0,0,3,3,3,下午去的没人包场的感觉酥肉好吃略带麻香猪脑好吃很嫩辣锅不太辣,0,0,客官您好感谢您对我们的喜爱您很会挑时间趁客流量少的时候来吃安安静静吃的更香嘛咋家锅底都可以给您加麻加辣的哦天气越来越冷出门一定要记得多添莫要和老天斗气健康才是第一位的,92,,,,,,,1,,1,,,,,,
1019098,214192502,520989390,6047711,64,0,0,0,2,2,2,大堂的服务很差不接受预订停车位也难找羊肉里有头发服务员硬说是羊毛真是无语了另外几乎每道菜都是辣的老人家都吃不的,0,0,对不起因为我们的管理疏忽给您带来了不满我们会加强管理引以为戒管理好餐厅,40,,,,,,,1,,1,,,,,,
83808,230793142,370609,17951026,301,0,1,6,3,3,3,一家以寿桃为主题的西点店位置就在三环边上刘家窑桥东公交站旁边就能看到门面宣传和店内展示也是各种工艺品一样的寿桃组合店内也有饼干点心和蛋糕卖不过主打的还是寿桃一层销售二层好似有工作间店内服务员的态度特别好会主动介绍店里的特色也许因为有西点经营这家的寿桃和传统的老字号寿桃不太一样不论外皮的口感还是馅料种类都更可口些外皮有奶香味道且很细腻的口感一定要趁热吃水分多的时候外皮很奶香柔软内馅有豆沙香芋花生有糖无糖等等一样很细腻没有大糖粒也不会很甜可以根据家人的口味来预定寿桃卖相非常精致漂亮创意也挺多的价格有点偏高不过家人喜欢就好,2,0,当我看到好评的那一瞬间我感动了因为你们的肯定就是对我们最大的支持和鼓励你们的好评对我们来说就是一盏明灯时刻指引着我们向更高的标准前进为了达到你们的更高要求我们时刻不断的改正自己不断的完善自己这也是对我们可爱的顾客你最大的回报我们时刻会记得你们对我们的支持希望你也记得有一个期待者在时刻期待您的光顾,165,,,,,,,0,,0,,,,,,
687757,297480815,47701837,3701329,34,0,0,0,3,2,3,口味不错环境有待提升给我们服务的小姑娘很反正还会再来的,0,0,鹏程万里您好非常感谢您对将太无二朝阳大悦城餐厅的支持与喜爱您的支持是我们前进的最大动力我们是源自北美的新派创意料理经营源自深海的健康美食我们采用的新鲜鱼生全是来自世界各地的无污染深海是美味与健康的绝对保证希望您继续支持我们哦将太无二朝阳大悦城餐厅全体员工期待您的下次光临,159,,,,,,,1,,1,,,,,,
388872,330332016,177634013,22695432,66,0,1,2,3,3,2,年三十中午选择了星怡会南京德基天天排队的一家新加坡菜餐厅口味不错挺适合南方人口味儿量虽然不大但是胜在够浓郁下次会再来的,0,0,亲爱的星星朋友您还在关注我们嘛我们马上就要更换新的菜单了哦会增加更多美味的菜品哦也新推出了超值组合套餐青柠檬酸汤乌头鱼藜麦色拉星星期待您的再次光临呢我是本店主管李亚萍小星星祝您生活愉快工作顺利,109,,,,,,,1,,1,,,,,,
560807,324376530,823489010,27731095,175,0,1,1,3,3,3,生日来这边吃的过去好久了补个点评生日来送了碗米线好好看他家最大特点就是摆盘精致味道还好量小喜欢菠萝饭酸甜可口招牌菜一个牛上好多蘑菇那个姑且叫它蘑菇乱炖造型拉风什么从云南空运野生多少多少年味道也就那样吧并没有觉得很对得起价格老奶洋芋本来抱着很大期待值的真的只是土豆泥会再来,0,0,感谢亲在百忙之中为肴肴家点评肴家阿哥阿妹很高兴为您服务期待您的下次光临,39,,,,,,,0,,0,,,,,,
569000,295473628,6937268,2880715,263,0,1,6,3,3,3,在北纬一层进酒店大门就能看到里面灯光柔和小酌好地方和做白酒的前辈一起吃个饭受益匪浅对于电商的理解也是好生佩服吼吼好吃的东西太多了刺身拼盘量大种类多三文鱼很厚实蘸上芥末一口一片饱满的汁液溢满口腔新鲜的鱼肉融化在舌头上非常满足甜虾也不错可以一试鹅肝不错入口即化不算太腻配上点酸的水果特别好牛肉做的很嫩当然火候可以随喜好变化酱汁特别加分浓郁的感觉咸鲜的口感配上红酒就更赞了还有很多黄酒喝多了忘记了还有热汤可以尝尝暖暖胃也可以把口腔里面的味道冲淡非常不错整体很赞,0,5,尊敬的顾客您好感谢您光临美之子并做出细心的好评期待您的再次光临,34,,,,,,,0,,0,,,,,,
189987,253359852,32447740,20942012,46,0,0,0,2,2,2,比较有名的北京菜但是来了以后有一点失望菜都是按推荐菜点的吃起来感觉正常没有什么特别的,0,0,感谢客官您光临和点评小店菜品口味有做的不足的地方还请劳驾客官您多指教小店会及时整改期待您的下次光临,55,,,,,,,1,,1,,,,,,
269531,287012758,42557398,21088568,203,0,1,4,2,4,4,很火的一家点了四道菜菜量不大算精致菜口味给三星服务和环境给五星椒麻排骨有些花椒的味道排骨也很入味下面是菜垫底要不就太油了松仁爆三样有虾仁牛柳鸡块胡椒味儿也很香同样的问题太油腻橙香熏鱼是草鱼刺比较多味道是没问题还是有太多这道比上两道油更多没有橙香干酪鱼看大家都推荐但是普普通通就是布丁而已希望以后做菜油少放一点味道其实挺好还有服务员也很认真还是不错的下次还会来,0,0,尊敬的顾客您好非常感谢您一直以来对我们小吊梨汤的支持我们还有很多不足之处望您多提宝贵意见我们一定会努力做到更好的我是本店负责人刘宾电话期待您的来电,91,,,,,,,0,,0,,,,,,
665949,317537837,5632389,3488020,119,0,1,6,3,3,3,各个连锁店水平基本统一食材品质还不错值得品尝如果第一次去按照菜单推荐就能吃到好吃的卷是本人推荐的好几年来不管去哪家连锁店都要点这个超赞生鱼片切片很厚实入口很有感觉沙拉类期待更新拓展整体价格再优惠一下就更好了,0,0,北京土著您好非常感谢您在百忙中抽出宝贵的时间为我们点评感谢您对将太无二的支持与喜爱我们会继续努力不断研发新品把更多源自世界各地无污染的深海美食和优质服务提供给您我们现在有一项新的优惠活动在大众点评网团购元到餐厅更换实体卡即可享受当餐元以内任意点免费吃储值元则享受当餐元以内任意点免费吃以此类推单卡最高储值额度元超出当餐免费吃金额部分需以现金银行卡结账具体详情可致电餐厅电话咨询再次感谢您的点评金泉餐厅全体员工祝您及您的家人朋友生活愉快幸福美满,277,,,,,,,1,,1,,,,,,
80153,290904491,3709868,17790429,80,0,1,2,0,4,4,蛙比以前小了点的鸳鸯锅是菌汤和辣汤结果上来的是番茄和辣锅番茄没有味道蛙现在是一只没有以前的大应该不会再来了吧鸭肠也不新鲜,0,0,非常抱歉没能让您感到满意对您的意见我们会认真听取加以改正期待下次为您提供更好的服务祝您生活愉快,51,,,,,,,1,,1,,,,,,
53819,215723916,39021077,16762123,38,0,0,0,3,3,3,披萨做的挺好用料也很足搭配的小菜种类较少味道还行点的饮料送了个玻璃杯,0,0,您好感谢光临站点比萨中关村餐厅您的支持和认可是我们工作最大的动力我们一定会更加努力为您提供优质的菜品周到的服务及良好的用餐环境我是店内负责人钱章萍再次感谢您对我们的支持我们的联系电话是您有任何问题可以随时跟我们联系为了方便您的用餐我们所有餐厅均提供周边五公里之内元起免费送餐订餐电话站点比萨中关村餐厅全体员工期待您的下次光临,212,,,,,,,1,,1,,,,,,
885921,58052712,1615014,5239622,93,0,0,0,0,3,0,这么大的一家店开团购也不准备好光验证个代码就分钟无语上菜速度极慢半小时才上来烤鱼的味道一般肉没有进味儿还有好多烤糊啦除了环境其他的真不敢恭维,0,0,尊敬的客人非常感谢您选择北京蓝海钟鼎楼食府石景山很高兴能够得到您的认可和支持我们酒店推出了多款新菜品包括款火山石系列菜品款烤鱼系列菜品以及其他系列菜品欢迎您品尝一定不会让您失望的期待您的下次光临,110,,,,,,,0,,0,,,,,,
736851,192838035,17898491,4230998,200,0,1,6,3,2,2,今天和两个同学一块出来她要买衣服吃饭不愿多花钱结果我们吃这里人均全素是肯定的了吃的还不错块钱蔬菜吧真的超值四星的味道给味碟香油解辣味精提味大蒜增香第一口上来简直惊喜这么便宜味道很不错芝麻酱和呷哺呷哺是一样的花生酱加芝麻酱味道偏甜不过这毕竟不是老北京涮肉辣锅就是又麻又辣涮出来东西蘸味碟真的不错很香环境一般虽然有点显旧倒是还干净整洁光线比较昏暗,1,4,亲在次来尝尝我们的牛羊肉也是很棒的还有一元团够虾滑很实惠哦,32,,,,,,,0,,0,,,,,,
689384,236922695,19859462,37765758,223,0,1,6,3,3,3,价格特别公道的老北京菜对于环境和菜品的印象特别好一楼有一位特别敬业的说书人周六五点半到的是等位的第一桌很快就被带到了二楼用餐颜值担当的捉五魁必点豌豆黄味道一般创意满分贝勒烤肉肉很嫩烧饼很小三不沾不沾盘子不沾筷子不沾牙价格也比较适中微油曾经在一家餐馆看到过这菜要价八十糟溜鱼片鱼片上的浆有点多口感一般石锅花菜比较家常的作法用花椒油炝锅味道清淡菜花特别脆这地方也比较适合带家里的老人来吃不错的体验,1,0,感谢客官您的光临和点评有了客官您的支持小店会更加努力做的更好客官您一定要常来哦,43,,,,,,,0,,0,,,,,,
963683,248622296,409059,57651191,24,0,0,0,3,3,3,本来认为可以给颗星的但是鸭子还是略逊一筹吧,0,0,尊敬的顾客您好非常感谢您选择红馆餐厅红馆真诚期待您再次光临同时关注北京国贸大酒店官方微信微信号更多优惠活动与惊喜等您来拿,78,,,,,,,0,,0,,,,,,
799532,300633150,8168386,507784,51,0,0,0,4,2,2,三里屯附近比较不错的一家意大利餐主厨是地道意大利人经常举办各种意大利聚会和活动还时常有名人光顾,0,0,我们的意大利主厨会经常推出新的菜品欢迎您光临品尝,31,,,,,,,1,,1,,,,,,
254265,111934320,3288412,20703370,116,0,1,6,2,4,4,在点评网上抽中了双人餐选了麻辣烫看起来很大一碗东西不是很多配米饭感觉有点奇怪闻起来有花生和蒜香味儿吃起来却并没有很香感觉不太入味新出的卤肉饭倒是很不错汁浓肉香听说是生态猪不是吃饲料长大的为卤肉饭点赞感谢老板,0,0,我们买方子当地就是配米饭吃所以我们也就还原在重庆无论是麻辣烫还是火锅第一搭配就是米饭感谢光临与点评,60,,,,,,,1,,1,,,,,,
722223,337245381,6015905,4119822,122,0,0,0,2,2,3,不怎么会选看起来也眼花点了元的套餐味道还可以牛舌不如牛排好吃嫩是嫩可是不够香菌菇汤味道挺不错的挺好吃还有沙拉也不错整体味道都还可以两个人吃了饱饱的服务员态度也很好就是上菜稍微慢了一些整体氛围和菜品味道都不错的,1,0,尊敬的顾客您好非常感谢您对我们餐点的喜爱我们会努力做的更好伴随着新年的伊始我们新推出法式鹅肝牛排在一款主餐中让您品尝两种不同的口感让您的舌尖享受一场饕餮盛宴吧期待您的到来哦,95,,,,,,,0,,0,,,,,,
827071,329304056,101877654,510423,105,0,1,3,2,3,1,去了多次每次都等位就不说啦毛血旺挺正宗其他的炒菜竟然偏甜板栗烧鸡有点腻有点干啊而且每次服务员都不主动给水我也是很无奈啊我又不好意思叫服务员难道是因为我每次都是十点多才去的疑惑了很久,0,0,尊敬的贵宾您好非常感谢您为我们写的点评并提出宝贵意见下来我们会再次培训菜品口味的标准提高服务的主动性用餐给您带来的不愉快真的非常对不起希望您能继续选择我们店用餐近期天气寒冷请注意保暖除夕将至提前祝您及家人新年快乐平安幸福以后到店用餐可与我联系我是夜宵店长小张电话期待您的再次光临,170,,,,,,,1,,1,,,,,,
